L1_L,L1_E_c,L1_E_v,L1_N_D,L1_N_A,L2_L,L2_E_c,L2_E_v,L2_N_D,L2_N_A,L3_L,L3_E_c,L3_E_v,L3_N_D,L3_N_A,MPP,IntSRHn_mean,simulation_id,extraction_timestamp
2.0000000000000004e-08,4.0,5.8,1e+21,1e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,160.2121128336,4.915551476126317e+31,sim_2293,2025-09-23T16:30:20.194106
2.0000000000000004e-08,4.0,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.7,5.6,1e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,185.6571163875,2.2312941775382092e+28,sim_2294,2025-09-23T16:30:20.362723
3.162277660168379e-08,3.9,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.4,1e+16,1e+16,3.162277660168379e-08,3.0,5.2,1e+19,7.071067811865475e+20,194.23768671375,7.897318983477523e+27,sim_2295,2025-09-23T16:30:20.538238
4.999999999999999e-08,4.0,5.8,4.9999999999999993e+20,1e+19,2.1e-07,3.8,5.5,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,1e+21,156.20497847879997,1.5350001849521872e+31,sim_2296,2025-09-23T16:30:20.711610
2.0000000000000004e-08,4.0,6.0,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.5,1e+17,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,149.9611740216,2.4791153850491773e+32,sim_2297,2025-09-23T16:30:20.887484
4.999999999999999e-08,3.8,6.0,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,42.4426063825,3.8175499246046167e+27,sim_2298,2025-09-23T16:30:21.060718
3.162277660168379e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.4,1e+17,1e+16,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,205.57163907184997,1.2298694571440412e+32,sim_2299,2025-09-23T16:30:21.233675
4.999999999999999e-08,3.8,6.0,1e+21,1e+19,2.7999999999999997e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,83.388536877125,4.0617765787514513e+27,sim_2300,2025-09-23T16:30:21.407967
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.5,1e+16,1e+17,4.999999999999999e-08,3.0,5.2,1e+19,7.071067811865475e+20,160.18696698719998,6.274422986243836e+30,sim_2301,2025-09-23T16:30:21.576046
2.0000000000000004e-08,3.8,5.9,1e+21,4.999999999999999e+19,2.1e-07,3.8,5.6,1e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,673.2714818312501,2.287633681345536e+28,sim_2302,2025-09-23T16:30:21.757977
2.0000000000000004e-08,3.8,6.0,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,679.89200268625,1.7382026422012573e+28,sim_2303,2025-09-23T16:30:21.931756
2.0000000000000004e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,155.20128746279997,1.895716621089427e+30,sim_2304,2025-09-23T16:30:22.109879
3.162277660168379e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.7,5.4,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,72.00612178825,4.9065054278414596e+27,sim_2305,2025-09-23T16:30:22.283010
2.0000000000000004e-08,3.8,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.7,5.4,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,77.19990297675,2.884978434369145e+27,sim_2306,2025-09-23T16:30:22.450943
2.0000000000000004e-08,3.8,5.9,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.6,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,10.8314983984,2.3678399948170653e+27,sim_2307,2025-09-23T16:30:22.621900
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.6,1e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,148.7719472364,8.14190297981803e+30,sim_2308,2025-09-23T16:30:22.797840
4.999999999999999e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.5,1e+16,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,1e+19,4.9999999999999993e+20,108.871884144715,6.545663263013935e+31,sim_2309,2025-09-23T16:30:22.980741
2.0000000000000004e-08,3.9,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.5,1e+17,1e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,106.7069633285,1.0122200139242034e+28,sim_2310,2025-09-23T16:30:23.148478
2.0000000000000004e-08,3.9,5.9,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,331.98886710375,9.778784166166083e+27,sim_2311,2025-09-23T16:30:23.318234
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.7,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,217.15760522875001,1.267096400681608e+28,sim_2312,2025-09-23T16:30:23.492558
4.999999999999999e-08,3.8,5.8,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,1e+21,26.900469848875,4.365006627609098e+27,sim_2313,2025-09-23T16:30:23.662925
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,1e+21,81.230249045625,3.887888775562091e+27,sim_2314,2025-09-23T16:30:23.833653
4.999999999999999e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,186.3842078599,1.12643911191666e+31,sim_2315,2025-09-23T16:30:23.999772
4.999999999999999e-08,3.9,6.0,1e+21,2.2360679774997897e+19,3.5e-07,3.6,5.4,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,205.47196402375,8.642873990893943e+27,sim_2316,2025-09-23T16:30:24.169459
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.7,5.6,1e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,1e+19,1e+21,119.14919192587502,7.151745429467244e+27,sim_2317,2025-09-23T16:30:24.343334
4.999999999999999e-08,3.8,5.8,1e+21,1e+19,2.1e-07,3.6,5.5,3.162277660168379e+16,1e+17,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,9.333296123350001,3.695435621508626e+27,sim_2318,2025-09-23T16:30:24.502348
2.0000000000000004e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.4,1e+16,1e+17,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,178.91555832319997,6.156459685256159e+30,sim_2319,2025-09-23T16:30:24.677038
3.162277660168379e-08,4.0,6.0,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,184.15576794159998,9.162595391375922e+30,sim_2320,2025-09-23T16:30:24.849887
4.999999999999999e-08,3.8,5.9,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,4.9999999999999993e+20,33.41404481925,3.5716549179798916e+27,sim_2321,2025-09-23T16:30:25.032944
2.0000000000000004e-08,3.9,6.0,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.8,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,428.26734566749997,9.351493157299666e+27,sim_2322,2025-09-23T16:30:25.212807
2.0000000000000004e-08,3.8,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,1e+21,904.38196770625,1.5879126893030233e+28,sim_2323,2025-09-23T16:30:25.391319
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,209.66691838244998,4.464441941164656e+30,sim_2324,2025-09-23T16:30:25.555748
3.162277660168379e-08,3.8,6.0,1e+21,2.2360679774997897e+19,2.1e-07,3.6,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,2.8,5.2,1e+19,7.071067811865475e+20,9.62499893055,4.0560951077057326e+27,sim_2325,2025-09-23T16:30:25.730589
4.999999999999999e-08,3.9,5.9,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.5,1e+17,1e+16,2.0000000000000004e-08,3.0,5.2,1e+19,7.071067811865475e+20,100.79261075637501,1.1009991060105434e+28,sim_2326,2025-09-23T16:30:25.896698
4.999999999999999e-08,3.8,6.0,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,1e+17,1e+17,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,9.37869311965,3.51080229178117e+27,sim_2327,2025-09-23T16:30:26.070444
2.0000000000000004e-08,3.8,5.8,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,1e+21,10.75107713595,2.60513430825488e+27,sim_2328,2025-09-23T16:30:26.246028
2.0000000000000004e-08,3.9,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.8,5.5,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,456.96385554875,1.9556613233569509e+28,sim_2329,2025-09-23T16:30:26.419877
2.0000000000000004e-08,3.8,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.6,5.4,1e+17,3.162277660168379e+16,3.162277660168379e-08,2.8,5.2,1e+19,4.9999999999999993e+20,10.08548658545,3.864084624023009e+27,sim_2330,2025-09-23T16:30:26.590293
3.162277660168379e-08,3.9,5.8,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.8,5.6,1e+17,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,1e+21,434.82013568625,1.9538587970414917e+28,sim_2331,2025-09-23T16:30:26.762171
3.162277660168379e-08,3.8,5.9,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.5,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,24.893638709,4.454153462024615e+27,sim_2332,2025-09-23T16:30:26.928586
3.162277660168379e-08,3.9,6.0,1e+21,1e+19,2.1e-07,3.8,5.4,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,554.97399691125,1.8275850720501474e+28,sim_2333,2025-09-23T16:30:27.103078
2.0000000000000004e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.5,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,109.578025265375,6.05558970836943e+27,sim_2334,2025-09-23T16:30:27.285032
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.6,5.4,1e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,194.227423335,7.896999223726135e+27,sim_2335,2025-09-23T16:30:27.464132
2.0000000000000004e-08,3.8,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.5,3.162277660168379e+16,1e+17,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,10.959111594725,4.2537071883554626e+27,sim_2336,2025-09-23T16:30:27.629758
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,1e+21,254.04739335375,1.399555822710806e+28,sim_2337,2025-09-23T16:30:27.785836
2.0000000000000004e-08,3.9,5.8,1e+21,2.2360679774997897e+19,3.5e-07,3.6,5.5,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,108.469016748125,6.204495270535998e+27,sim_2338,2025-09-23T16:30:27.958609
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,1e+19,3.5e-07,3.6,5.6,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,1e+21,10.2086801685,2.814625075150601e+27,sim_2339,2025-09-23T16:30:28.153885
2.0000000000000004e-08,3.9,6.0,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,1e+21,383.71391061875,1.3664710309819212e+28,sim_2340,2025-09-23T16:30:28.384193
2.0000000000000004e-08,3.9,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,95.94734233400001,9.867565845729636e+27,sim_2341,2025-09-23T16:30:28.553007
3.162277660168379e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.6,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,1e+19,4.9999999999999993e+20,615.61486598,1.5935450611288534e+28,sim_2342,2025-09-23T16:30:28.724489
3.162277660168379e-08,4.0,6.0,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,161.34549382080002,8.49381769669366e+29,sim_2343,2025-09-23T16:30:28.893932
4.999999999999999e-08,4.0,6.0,1e+21,1e+19,2.1e-07,3.6,5.5,1e+16,1e+17,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,141.42527776679998,2.301885854616839e+32,sim_2344,2025-09-23T16:30:29.064093
3.162277660168379e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+17,1e+16,3.162277660168379e-08,3.0,5.2,1e+19,1e+21,10.57612837185,2.6983409224205025e+27,sim_2345,2025-09-23T16:30:29.232160
2.0000000000000004e-08,4.0,5.8,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.6,5.5,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,148.2658484976,3.0203639899970546e+31,sim_2346,2025-09-23T16:30:29.400313
4.999999999999999e-08,3.8,6.0,4.9999999999999993e+20,1e+19,3.5e-07,3.6,5.4,3.162277660168379e+16,1e+17,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,28.32815509975,3.125856800812832e+27,sim_2347,2025-09-23T16:30:29.573177
3.162277660168379e-08,3.9,6.0,7.071067811865475e+20,1e+19,3.5e-07,3.6,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,194.18688283125,7.89905470798719e+27,sim_2348,2025-09-23T16:30:29.742354
2.0000000000000004e-08,3.9,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.5,1e+17,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,115.23467246725,6.134706855531834e+27,sim_2349,2025-09-23T16:30:29.901598
4.999999999999999e-08,3.8,6.0,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.6,5.4,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,26.638711545249997,2.9549874751024517e+27,sim_2350,2025-09-23T16:30:30.075618
3.162277660168379e-08,3.8,6.0,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.7,5.5,1e+16,1e+17,4.999999999999999e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,24.832974783875002,4.4507581079314627e+27,sim_2352,2025-09-23T16:30:30.254958
4.999999999999999e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.8,5.5,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,113.569478186545,7.667482477322685e+29,sim_2353,2025-09-23T16:30:30.420884
2.0000000000000004e-08,3.9,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.5,1e+16,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,7.071067811865475e+20,102.33953960087501,9.486521355379676e+27,sim_2354,2025-09-23T16:30:30.625215
3.162277660168379e-08,3.9,5.8,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.7,5.6,1e+16,1e+17,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,1e+21,121.03686915799999,9.207773272240458e+27,sim_2355,2025-09-23T16:30:30.823986
2.0000000000000004e-08,3.9,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.8,5.4,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,1e+21,571.2571897400001,1.7763428449090162e+28,sim_2356,2025-09-23T16:30:31.020910
4.999999999999999e-08,3.8,5.9,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.6,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,9.33334585235,3.682701925951337e+27,sim_2357,2025-09-23T16:30:31.226231
2.0000000000000004e-08,3.9,6.0,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+17,1e+17,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,112.1409770775,7.601500589022863e+27,sim_2358,2025-09-23T16:30:31.435339
4.999999999999999e-08,3.8,5.8,1e+21,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.5,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,42.534210767875,3.8232960353975e+27,sim_2359,2025-09-23T16:30:31.628822
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.6,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,190.91881662125002,1.488358261200336e+28,sim_2360,2025-09-23T16:30:31.826893
4.999999999999999e-08,4.0,5.8,1e+21,1e+19,2.7999999999999997e-07,3.8,5.5,1e+16,1e+16,4.999999999999999e-08,2.8,5.2,1e+19,1e+21,162.4704539184,3.8365004589730564e+29,sim_2361,2025-09-23T16:30:32.018783
3.162277660168379e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,9.62470745625,3.678503996237715e+27,sim_2362,2025-09-23T16:30:32.218433
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,2.2360679774997897e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,44.6888219265,2.858388332370854e+27,sim_2363,2025-09-23T16:30:32.404601
4.999999999999999e-08,3.9,5.9,1e+21,1e+19,3.5e-07,3.7,5.4,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,202.79406528125003,8.749541188419661e+27,sim_2364,2025-09-23T16:30:32.592542
3.162277660168379e-08,4.0,6.0,4.9999999999999993e+20,1e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,2.8,5.2,2.2360679774997897e+19,1e+21,158.57383598639998,1.3039393025534537e+31,sim_2365,2025-09-23T16:30:32.789621
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.6,5.5,1e+16,1e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,1e+21,101.840713865,1.0989962198718123e+28,sim_2366,2025-09-23T16:30:32.979681
4.999999999999999e-08,3.9,5.9,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.6,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,1e+19,7.071067811865475e+20,301.5833696525,1.235197810675741e+28,sim_2367,2025-09-23T16:30:33.166005
2.0000000000000004e-08,3.9,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,115.56992716325,8.093304824298278e+27,sim_2368,2025-09-23T16:30:33.375737
4.999999999999999e-08,3.8,5.8,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.8,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,577.95019137625,1.4325718383594685e+28,sim_2369,2025-09-23T16:30:33.580666
4.999999999999999e-08,4.0,6.0,1e+21,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,187.99388305045,1.1507382177167404e+32,sim_2370,2025-09-23T16:30:33.782571
2.0000000000000004e-08,3.8,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,4.9999999999999993e+20,727.28698584375,2.4053292687624385e+28,sim_2371,2025-09-23T16:30:33.979261
2.0000000000000004e-08,3.8,6.0,1e+21,2.2360679774997897e+19,3.5e-07,3.7,5.6,1e+17,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,35.643965328125,2.567053130748414e+27,sim_2372,2025-09-23T16:30:34.184091
3.162277660168379e-08,4.0,6.0,1e+21,1e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,1e+21,165.47577463919998,1.212543920355533e+31,sim_2373,2025-09-23T16:30:34.388597
3.162277660168379e-08,3.9,5.8,1e+21,1e+19,2.7999999999999997e-07,3.8,5.4,1e+16,1e+17,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,574.116138925,1.517430339593225e+28,sim_2374,2025-09-23T16:30:34.569613
3.162277660168379e-08,3.9,5.8,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,114.815647513,9.102500316044856e+27,sim_2375,2025-09-23T16:30:34.816180
4.999999999999999e-08,4.0,6.0,1e+21,2.2360679774997897e+19,2.1e-07,3.8,5.6,1e+17,1e+16,2.0000000000000004e-08,2.8,5.2,1e+19,4.9999999999999993e+20,157.8258332532,1.4508234824570259e+31,sim_2376,2025-09-23T16:30:35.046181
2.0000000000000004e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.6,1e+16,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,162.439071528,1.0026805160826616e+31,sim_2377,2025-09-23T16:30:35.247501
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,1e+19,2.1e-07,3.8,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,405.5844479025,1.7852399314495756e+28,sim_2378,2025-09-23T16:30:35.418104
2.0000000000000004e-08,3.8,5.8,1e+21,2.2360679774997897e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,1e+19,7.071067811865475e+20,36.609054844125,2.56977036991828e+27,sim_2379,2025-09-23T16:30:35.599733
3.162277660168379e-08,3.8,5.9,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.2,5.2,1e+19,7.071067811865475e+20,41.629596051375,3.707259292512673e+27,sim_2380,2025-09-23T16:30:35.785820
2.0000000000000004e-08,4.0,5.9,7.071067811865475e+20,4.999999999999999e+19,2.7999999999999997e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,187.3166348979,2.4333917672442805e+31,sim_2381,2025-09-23T16:30:35.966218
4.999999999999999e-08,3.8,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.7,5.4,1e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,7.071067811865475e+20,70.130426565875,4.704042388120957e+27,sim_2382,2025-09-23T16:30:36.144955
